,,,,,,,,accuracy,accuracy,F1,F1,AUC,AUC
,,,,,,,,mean,std,mean,std,mean,std
iteration,data_version,target_column,algorithm,feature_set,training_type,balanced,#classes,,,,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_bio_len,KFold,True,2,0.8,,0.8181818181818182,,0.8799999999999999,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_bio_len,KFold,True,3,0.5,,0.4892255892255892,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_bio_len,LOOCV,False,2,0.7586206896551724,,0.8292682926829268,,0.7578947368421052,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_bio_len,LOOCV,False,3,0.5116279069767442,,0.40740740740740744,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_bio_len,LOOCV,True,2,0.8,,0.8181818181818182,,0.8,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_bio_len,LOOCV,True,3,0.3333333333333333,,0.34609250398724084,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,KFold,False,3,0.4418604651162791,,0.27081770442610653,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,KFold,True,2,0.55,,0.6896551724137931,,0.63,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,KFold,True,3,0.36666666666666664,,0.23604465709728867,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.09999999999999998,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,LOOCV,False,3,0.4418604651162791,,0.27081770442610653,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,LOOCV,True,2,0.05,,0.0,,0.09999999999999998,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_followers,LOOCV,True,3,0.03333333333333333,,0.060606060606060615,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,KFold,False,2,0.6206896551724138,,0.7659574468085106,,0.44999999999999996,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,KFold,False,3,0.4186046511627907,,0.26960977532518726,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,KFold,True,2,0.6,,0.6666666666666666,,0.585,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,KFold,True,3,0.36666666666666664,,0.3092641713331369,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,LOOCV,False,2,0.6206896551724138,,0.7659574468085106,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,LOOCV,False,3,0.4186046511627907,,0.260770110560427,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,LOOCV,True,2,0.5,,0.5833333333333334,,0.35,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_following,LOOCV,True,3,0.23333333333333334,,0.16091954022988506,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,KFold,False,2,0.6896551724137931,,0.8085106382978723,,0.5263157894736842,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,KFold,False,3,0.4883720930232558,,0.3573643410852713,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,KFold,True,2,0.6,,0.7142857142857143,,0.6,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,KFold,True,3,0.43333333333333335,,0.35189735189735194,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,LOOCV,False,2,0.6896551724137931,,0.8085106382978723,,0.19999999999999996,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,LOOCV,False,3,0.46511627906976744,,0.31754063702214674,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,LOOCV,True,2,0.6,,0.7142857142857143,,0.19999999999999996,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_ratio,LOOCV,True,3,0.06666666666666667,,0.1111111111111111,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,KFold,False,2,0.6551724137931034,,0.782608695652174,,0.5052631578947369,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,KFold,False,3,0.4883720930232558,,0.4402347389916533,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,KFold,True,2,0.55,,0.64,,0.44000000000000006,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,KFold,True,3,0.36666666666666664,,0.3303639846743295,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,LOOCV,False,2,0.6206896551724138,,0.7659574468085106,,0.18947368421052635,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,LOOCV,False,3,0.3023255813953488,,0.20514950166112955,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,LOOCV,True,2,0.5,,0.5833333333333334,,0.24000000000000005,
2,iteration_2_merged,locals_vs_diaspora,LogReg,NUM_statuses,LOOCV,True,3,0.3333333333333333,,0.2805555555555556,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5526315789473684,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,KFold,False,3,0.4418604651162791,,0.3509242695289207,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,KFold,True,2,0.6,,0.7142857142857143,,0.525,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,KFold,True,3,0.36666666666666664,,0.34139194139194134,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.4421052631578947,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,LOOCV,False,3,0.4418604651162791,,0.3509242695289207,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,LOOCV,True,2,0.7,,0.7692307692307693,,0.4,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description,LOOCV,True,3,0.23333333333333334,,0.2523809523809524,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5421052631578948,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,KFold,False,3,0.4186046511627907,,0.3107665805340224,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,KFold,True,2,0.6,,0.7142857142857143,,0.495,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,KFold,True,3,0.4,,0.3575775137641264,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.38947368421052636,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,LOOCV,False,3,0.4186046511627907,,0.33189995612110573,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,LOOCV,True,2,0.65,,0.72,,0.36000000000000004,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+full_name,LOOCV,True,3,0.4,,0.382995951417004,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5526315789473684,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,KFold,False,3,0.46511627906976744,,0.35968992248062015,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,KFold,True,2,0.6,,0.7142857142857143,,0.525,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,KFold,True,3,0.36666666666666664,,0.34139194139194134,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.4052631578947368,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,LOOCV,False,3,0.4418604651162791,,0.3234894848113942,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,LOOCV,True,2,0.7,,0.7692307692307693,,0.4,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username,LOOCV,True,3,0.23333333333333334,,0.2523809523809524,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5421052631578948,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,KFold,False,3,0.3953488372093023,,0.2635658914728682,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,KFold,True,2,0.55,,0.6666666666666666,,0.495,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,KFold,True,3,0.4,,0.3575775137641264,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.3315789473684211,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,LOOCV,False,3,0.3953488372093023,,0.2635658914728682,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,LOOCV,True,2,0.4,,0.5714285714285714,,0.24,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_description+username+full_name,LOOCV,True,3,0.2,,0.212063492063492,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5210526315789474,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,KFold,False,3,0.4186046511627907,,0.2651162790697674,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,KFold,True,2,0.5,,0.6153846153846154,,0.42000000000000004,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,KFold,True,3,0.3333333333333333,,0.21345029239766078,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,LOOCV,False,3,0.4186046511627907,,0.2651162790697674,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_full_name,LOOCV,True,3,0.03333333333333333,,0.05128205128205129,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.4789473684210527,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,KFold,False,3,0.4418604651162791,,0.27081770442610653,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,KFold,True,2,0.5,,0.0,,0.5,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,KFold,True,3,0.3333333333333333,,0.16666666666666666,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,LOOCV,False,3,0.4418604651162791,,0.27081770442610653,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,KFold,False,3,0.4186046511627907,,0.2651162790697674,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,KFold,True,2,0.5,,0.6153846153846154,,0.42000000000000004,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,KFold,True,3,0.3333333333333333,,0.21345029239766078,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,LOOCV,False,3,0.4186046511627907,,0.260770110560427,,,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,locals_vs_diaspora,LogReg,TFIDF_username+full_name,LOOCV,True,3,0.03333333333333333,,0.05128205128205129,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,KFold,False,2,0.6551724137931034,,0.75,,0.7842105263157895,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,KFold,False,3,0.46511627906976744,,0.4573130544411555,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,KFold,True,2,0.9,,0.9,,0.8800000000000001,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,KFold,True,3,0.6666666666666666,,0.6666666666666666,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,LOOCV,False,2,0.6551724137931034,,0.75,,0.7842105263157895,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,LOOCV,False,3,0.37209302325581395,,0.36788463251975684,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,LOOCV,True,2,0.85,,0.8571428571428571,,0.915,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_bio_len,LOOCV,True,3,0.6333333333333333,,0.6299663299663298,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,KFold,False,2,0.6206896551724138,,0.7317073170731707,,0.5736842105263158,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,KFold,False,3,0.4186046511627907,,0.4158786949484624,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,KFold,True,2,0.55,,0.5714285714285714,,0.73,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,KFold,True,3,0.4,,0.4074074074074074,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,LOOCV,False,2,0.5517241379310345,,0.6666666666666666,,0.5684210526315789,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,LOOCV,False,3,0.37209302325581395,,0.3722766217870257,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,LOOCV,True,2,0.6,,0.6,,0.74,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_followers,LOOCV,True,3,0.4,,0.4074074074074074,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,KFold,False,2,0.4827586206896552,,0.5945945945945946,,0.3315789473684211,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,KFold,False,3,0.37209302325581395,,0.3817880258729602,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,KFold,True,2,0.45,,0.5217391304347826,,0.46499999999999997,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,KFold,True,3,0.4,,0.4063973063973064,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,LOOCV,False,2,0.5172413793103449,,0.631578947368421,,0.3894736842105263,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,LOOCV,False,3,0.3488372093023256,,0.3535534233208652,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,LOOCV,True,2,0.35,,0.38095238095238093,,0.35,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_following,LOOCV,True,3,0.3333333333333333,,0.3439153439153439,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,KFold,False,2,0.6896551724137931,,0.7804878048780488,,0.6394736842105263,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,KFold,False,3,0.3488372093023256,,0.31853417899929526,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,KFold,True,2,0.5,,0.5,,0.635,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,KFold,True,3,0.26666666666666666,,0.2515151515151515,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,LOOCV,False,2,0.6896551724137931,,0.7804878048780488,,0.6421052631578947,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,LOOCV,False,3,0.37209302325581395,,0.36284951996806786,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,LOOCV,True,2,0.4,,0.4,,0.535,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_ratio,LOOCV,True,3,0.2,,0.19523809523809524,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,KFold,False,2,0.5862068965517241,,0.6666666666666666,,0.43684210526315786,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,KFold,False,3,0.4186046511627907,,0.41952959830866804,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,KFold,True,2,0.45,,0.42105263157894735,,0.33999999999999997,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,KFold,True,3,0.36666666666666664,,0.3619528619528619,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,LOOCV,False,2,0.5517241379310345,,0.6285714285714286,,0.41052631578947363,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,LOOCV,False,3,0.3488372093023256,,0.35157643165732144,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,LOOCV,True,2,0.45,,0.42105263157894735,,0.32,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,NUM_statuses,LOOCV,True,3,0.3333333333333333,,0.32575757575757575,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,KFold,False,2,0.6551724137931034,,0.782608695652174,,0.5052631578947369,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,KFold,False,3,0.3953488372093023,,0.3747279184328102,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,KFold,True,2,0.55,,0.6896551724137931,,0.505,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,KFold,True,3,0.36666666666666664,,0.34207027540360874,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,LOOCV,False,2,0.7241379310344828,,0.8181818181818182,,0.4894736842105263,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,LOOCV,False,3,0.3023255813953488,,0.31359636592194734,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,LOOCV,True,2,0.6,,0.7142857142857143,,0.46,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description,LOOCV,True,3,0.26666666666666666,,0.28221343873517785,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,KFold,False,2,0.6206896551724138,,0.7659574468085106,,0.5078947368421052,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,KFold,False,3,0.4186046511627907,,0.3018695850433196,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,KFold,True,2,0.5,,0.6666666666666666,,0.505,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,KFold,True,3,0.3333333333333333,,0.17094017094017092,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.31842105263157894,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,LOOCV,False,3,0.4418604651162791,,0.27081770442610653,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,LOOCV,True,2,0.5,,0.6666666666666666,,0.3,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+full_name,LOOCV,True,3,0.3333333333333333,,0.16666666666666666,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,KFold,False,2,0.6206896551724138,,0.7659574468085106,,0.5263157894736842,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,KFold,False,3,0.46511627906976744,,0.3819320214669052,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,KFold,True,2,0.55,,0.6896551724137931,,0.525,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,KFold,True,3,0.3333333333333333,,0.3268065268065268,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,LOOCV,False,2,0.6206896551724138,,0.7659574468085106,,0.42368421052631583,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,LOOCV,False,3,0.4186046511627907,,0.33189995612110573,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,LOOCV,True,2,0.6,,0.7142857142857143,,0.44,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username,LOOCV,True,3,0.23333333333333334,,0.24016563146997927,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.49473684210526314,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,KFold,False,3,0.4186046511627907,,0.260770110560427,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,KFold,True,2,0.5,,0.6666666666666666,,0.475,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,KFold,True,3,0.3,,0.15789473684210525,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,LOOCV,False,2,0.6551724137931034,,0.7916666666666666,,0.3973684210526316,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,LOOCV,False,3,0.4418604651162791,,0.27081770442610653,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,LOOCV,True,2,0.5,,0.6666666666666666,,0.15999999999999998,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_description+username+full_name,LOOCV,True,3,0.3,,0.15789473684210525,,,
2,iteration_2_merged,locals_vs_diaspora,RandomForest,TFIDF_full_name,KFold,False,2,0.6551724137931034,,0.7916666666666666,,0.5368421052631578,
