"target_username","other_username","type"
"HellyLuv","vlieoogor63620","follower"
"meftah","vm9899","follower"
"music","vmas","following"
"parsapirouzfar","vmptvr5ejh6iim","follower"
"NazaninNour","voafarsi","follower"
"HRANA_English","voanews","following"
"DinaNayeri","voguemagazine","following"
"amnesty","volker_turk","following"
"AlimbayevYerlan","voloshinavv09","following"
"davood_eldeniz","voltaireim","follower"
"sussantweets","voltbeat","follower"
"HajipourShervin","volvocars","follower"
"shakilamusic","vonnie006347381","follower"
"jadi","voorivex","follower"
"shamaizadeh","voriaghafuri","following"
"madarandadkhah","vorojakkocholo","follower"
"azarmajedi","votepact","following"
"ardeshirpashang","voziran","following"
"KameelAhmady","vp46archive","following"
"MasoudiYounes","vpfjl97748521","follower"
"mahlaghajaberi","vr7661","following"
"davood_eldeniz","vralmee3437479","follower"
"s","vratislav158715","follower"
"UYI_fa","vrishemoradi","following"
"RezaDormishian","vrjal0mdu3sp7qq","follower"
"Nouriel","vtchakarova","following"
"ardeshirpashang","vtspia","follower"
"paymanmaadi","vuiasabbir10767","follower"
"AfshinMolavi","vuikad0062","follower"
"T_Javanbakht","vultisig","follower"
"s","vulture","following"
"pouriazeraati","vurdy924097","follower"
"KurdistanWatch","vvanwilgenburg","follower"
"behdadesfahbod","vwumrah0323","follower"
"GolinehAtai","w_haw1980","follower"
"Zar_Amir","w1ndswept_","follower"
"refugees","wabetainfo","following"
"AshKoosha","wabi","following"
"21Sahel","wadashizuka","follower"
"MasoudiYounes","wael_ali96","following"
"meftah","waeldahdouh","following"
"nahuelzn","wafaahusse54187","follower"
"nazaninarmanian","wagensberg","following"
"_iamnaaz_","wagerdcom","follower"
"_iamnaaz_","wagermarjon","follower"
"GolinehAtai","waggs_j","follower"
"ArashMarkazi","wagzhs","follower"
"REZAphotography","wahabhofiani","follower"
"TheAFCCL","wahyuarifi8149","follower"
"UYI_fa","wais_global","following"
"z_al","waitbutwhy","following"
"yashar","wajahatali","following"
"paymanmaadi","wajdemo_","follower"
"s","wakaflocka","following"
"nahuelzn","waleed725849762","follower"
"mahsamrabadi","walesonline","following"
"RamitaNavai","walkergile60395","follower"
"roozbeh_azar","walkingdead_1","following"
"OAradwinwin","walmart","following"
"mehrdadraissi","waltdisneyworld","following"
"EddieRazaz","walteriscuming","follower"
"SafaiDarya","walterpauli","following"
"MrKheiron","walydia","following"
"AlBayanSports","wamnews","following"
"AlBayanSports","wamnews_eng","following"
"yashar","wanalbe","follower"
"rambodjavan1","wanderlust9675","follower"
"RamitaNavai","wandsworthfop","follower"
"_iamnaaz_","wanghao9999999","follower"
"Banisadr","wanjahip","follower"
"21Sahel","wapicov","follower"
"nourialmalikiiq","waradanaalaan","following"
"ShaunToub","wardogsmovie","following"
"FMiraftab","ware_sarah","follower"
"RamitaNavai","warfareanalys","following"
"RamitaNavai","warfareanalysis","following"
"ShazamAzam","warmheart73014","follower"
"FMiraftab","warnersoph49884","follower"
"sonitaalizadeh","waroua","follower"
"z_al","warrior_nun","follower"
"mr_geraei","warriormelly","follower"
"music","warriors","follower"
"gmziarani","warwickbschool","follower"
"amnesty","waseemkhanik","follower"
"talaashe","washingtonpost","following"
"RJahanbegloo","washinstitute","following"
"KurdistanWatch","washspirit","follower"
"morimahmoudi","washuchem","follower"
"Islam","wasim_dr","follower"
"Tooji_","wasimzahid","follower"
"Islam","wasiqfaroo35003","follower"
"iranwire","watanwal44901","follower"
"h0d3r","watson_school","following"
"ShappiKhorsandi","watsoncomedian","follower"
"shakilamusic","wawelskim","follower"
"AshKoosha","wayfarerlabs","following"
"PardisSabeti","waynebilliiq9i","follower"
"ShappiKhorsandi","waynegriff56666","follower"
"Nazli_Tabatabai","waynemcgregor","following"
"EddieRazaz","waynesmith48606","follower"
"azarnafisi","wbg_gender","following"
"fft_official","we_global","follower"
"TheAFCCL","weare_nsn","following"
"alirezajb7","wearebrighton","follower"
"h0d3r","weareccsn","follower"
"issues","wearedvrk","follower"
"MaryamZakaria","weareexceed","following"
"WeArePFL","wearelouisburg","following"
"issues","wearepalisades","follower"
"Nazli_Tabatabai","weareunltd","follower"
"fft_official","weblateral","follower"
"behzadbolour","webneshin","following"
"issues","wecameasromans","follower"
"ArashMarkazi","weeklysmedia","following"
"azarnafisi","wef","following"
"KurdistanWatch","wefaahmad","follower"
"sorayanelson","wegeheld","following"
"SafaiDarya","weimers","following"
"CathyManso","weirdbeard_850","following"
"mhhansari","weizmannscience","follower"
"WeArePFL","wekeepdigging","follower"
"Nazli_Tabatabai","welloffwin97037","follower"
"sussantweets","wellwellwell__w","follower"
"GolinehAtai","weltspiegel_ard","follower"
"sorayanelson","wemakekpbs","follower"
"LommelSKOff","wendysa65959447","follower"
"naderhabibi2","wenuu1056609","follower"
"AbtahiOmid","wepluggoodmusic","follower"
"mhhansari","werkniagara","following"
"yashar","wes_schaefer9","follower"
"SAghdashloo","weschatham","follower"
"SohrabAhmari","wesleyhill","following"
"ArashMarkazi","westcoastpreps_","following"
"Jason_Jorjani","western_bester","follower"
"manoushz","westernkabuki","following"
"SohrabAhmari","westernsem","following"
"CAFCofficial","westham","following"
"manoushz","westwingweekly","follower"
"SohrabAhmari","wethebrandon","following"
"WORLDMUSICAWARD","weverseforjjk","following"
"manoushz","wevote4pax","follower"
"CAFCofficial","wfcofficial","following"
"refugees","wfp","follower"
"ColoradoRapids","wfsterling","following"
"taraaghdashloo","wftv_uk","following"
"paydar","wfulawschool","follower"
"talaashe","wgaeast","following"
"amnesty","wgnrr","following"
"statedept","whaasstsecty","following"
"shahrumkashani","whalepanda","following"
"AzadehEnsha","wharton","follower"
"UYI_fa","whateverxwants","follower"
"Knifeworld","whatonomy","follower"
"refugees","whatsapp","following"
"raminkarimloo","whatsonstage","follower"
"FarzadFarzin2","wheatgreeeen","follower"
"amir_jadidi","whisperr9791","follower"
"SAzmoun","white_handd","follower"
"nm","whiteboi4bbcluv","follower"
"Manzarpour","whitehouse","following"
"Knifeworld","whiterabbitbks","follower"
"mhhansari","whitnutt","following"
"NishaBiswal","whnsc","follower"
"ColoradoRapids","who","following"
"IndypersianLife","who_cares_whooo","follower"
"AlimbayevYerlan","who_europe","following"
"HassanRouhani","whoemro","following"
"Nahavandian_ir","whoishussain","following"
"MarjanFarsad","whosthere394","follower"
"MrKheiron","wieselt","follower"
"BitaAlahyan","wif_losangeles","following"
"sraissadat","wigmnetwork","following"
"Nazli_Tabatabai","wigmore_hall","follower"
"kbarzeg","wiiw_ac_at","follower"
"Mahdikouchakof","wikileaks","following"
"amnesty","wikimediade","following"
"ptofighi","wikinofficial","follower"
"alirezajb7","wiktor11055337","follower"
"SayedModarresi","wilayahnquran","follower"
"sraissadat","wildkatalexk","following"
"FreemaOfficial","willardm2021","follower"
"LucasFoxNews","willcain","following"
"LucasFoxNews","willcainshow","following"
"CathyManso","williamcoles1","following"
"art","williamjhague","following"
"BBCKasraNaji","williamnhutton","following"
"FreemaOfficial","williamwho27","follower"
"standupdan","williamzabka","following"
"EddieRazaz","williliciousg","follower"
"CAFCofficial","willkirby_","follower"
"SEVDALIZA","willmanidis","following"
"PKhakpour","willmenaker","following"
"sorayanelson","wilpf","follower"
"alirezajb7","wiltshiretimes","follower"
"sonitaalizadeh","wimbelfast","follower"
"FMiraftab","wimforceville","follower"
"PennHistory","windhamcampbell","follower"
"fft_official","windowintlpod","follower"
"babakatwork","windy_hell","follower"
"latoyajackson","wingheart","following"
"elinavaltonen","winslowbookclub","following"
"Pey_keshavarzi","wirtheau5gprgb","follower"
"masoudkazemi81","wisdomcrown1994","follower"
"PahlavanAli","wishingwellpics","following"
"borhanimohsen1","withoutretouch","following"
"Tooji_","wiwibloggs","follower"
"news","wiwo","following"
"BitaAlahyan","wizkhalifa","following"
"paydar","wku","follower"
"paydar","wkuweather","follower"
"shayagoldoust","wlcongress","following"
"A_Jafarzadeh","wlydal59349","follower"
"KavehAkbar","wmebooksuk","following"
"KavehMadani","wmo","following"
"Knifeworld","wnbooks","following"
"talaashe","wnyc","following"
"yazdanicherati","wodgier202y","follower"
"Jason_Jorjani","wokebeyond","follower"
"SeppBlatter","woleopatola","follower"
"PennHistory","wolfhumanities","follower"
"morimahmoudi","wolframjoy","following"
"sonitaalizadeh","wolfsoncollege","following"
"LommelSKOff","woltemadescores","follower"
"Islam","wom_in_islam","following"
"Nazli_Tabatabai","womenaidafghan1","following"
"UN_CSW","womendeliver","following"
"BitaAlahyan","womenfilmmakersofcol","follower"
"BitaAlahyan","womenfilmofcolr","follower"
"FARNOOSH","womenforwomen","following"
"FIFPRO","womeninfootball","following"
"PKhakpour","womenshoopshq","following"
"FARNOOSH","womenspf","follower"
"sorayanelson","womensrightsnet","follower"
"TheSayed","wonderofscience","following"
"KavehAkbar","woodauthor","following"
"taraaghdashloo","woodiny1999","follower"
"Knifeworld","woodring_jim","following"
"raisi_com","woowtokenreal","follower"
"AliAzimiMusic","workerspartygb","following"
"s","workweekinc","following"
"Powerlifting","worldaquatics","following"
"Powerlifting","worldathletics","following"
"naderhabibi2","worldbank","following"
"leilaforouhar","worldlibertyfi","following"
"SamiBeigi","worldmusicaward","following"
"SAghdashloo","worldscholar_","following"
"nahuelzn","worldsoccermag","following"
"KameelAhmady","worya_q","follower"
"ShazamAzam","wouterschiller","follower"
"thebest","wp3svthlsleodhs","follower"
"AzadehEnsha","wpr","following"
"kbarzeg","wpssidhu","following"
"UYI_fa","wr_hbyb","follower"
"iranrights_org","wrengrass","following"
"Hyazdani_CH","wrestling","following"
"Hyazdani_CH","wrestlingiran","following"
"CAFCofficial","wrexham_afc","follower"
"borzou","wrightlsmith","follower"
"thirst","write2tg","following"
"mr_halloo","writerbmaze","follower"
"azarnafisi","writersforda","following"
"KurdistanWatch","wrodgers2","follower"
"MahdyarAghajani","wrong_gate","follower"
"paydar","wrtv","following"
"abb_abdi","wrws225353","follower"
"yashar","wsj","follower"
"SeppBlatter","wswanderersfc","following"
"ShappiKhorsandi","wtb_podcast","following"
"PKhakpour","wtfpod","following"
"paydar","wthrcom","following"
"kbarzeg","wu_vienna","follower"
"nm","wutangkids","following"
"CathyManso","wweek","follower"
"SepidehMoafi","wwnorton","following"
"SabrinaGhayour","wyahaw","following"
"manizhe","wyouamee","follower"
"khademh","wyssinstitute","follower"
"nourialmalikiiq","x","following"
"IndypersianLife","x4_mmd","follower"
"borzou","x6777191854113","follower"
"tajmedun","x6vjrazp68ratiw","follower"
"ColoradoRapids","xa4js","follower"
"PanahianEN","xahilap93682","follower"
"Knifeworld","xaimeh","following"
"sirvan_khosravi","xaniar_khosravi","following"
"IranianWoman","xararqee326022","follower"
"OAradwinwin","xerranoxfire","follower"
"ArzhangDavoodi","xerxes7xerxes","follower"
"Islam","xgphilosophy","following"
"PardisSabeti","xiangwangj8q2","follower"
"EddieRazaz","xiaogong90","follower"
"21Sahel","xiaolinmeisuizi","follower"
"WORLDMUSICAWARD","xiehooe","following"
"z_al","xiiijames","following"
"KameelAhmady","xiyuewang9","following"
"Tooji_","xl1938","follower"
"asa","xlocryptonio","follower"
"CathyManso","xmichelleyeah","follower"
"Siavashshams","xorasun","follower"
"ALDERBYSHOW","xoxo10101012","follower"
"issues","xpeircethebearx","follower"
"LucasFoxNews","xperiencehumans","following"
"sahardolatshahi","xplusboy","following"
"AnoushehAnsari","xprize","following"
"AEK_FC_OFFICIAL","xrysa_katsarini","follower"
"AshkanFadaei","xsoall","follower"
"shakilamusic","xstralisx","follower"
"BehrouzBoochani","xtxxtx810","follower"
"raminkarimloo","xuanzhou66417","follower"
"snohaalegra","xvromar","following"
"rezahn56","xxiiximcmlxxxix","follower"
"AlBayanSports","xxvvzz00xx","follower"
"Genomicien","xxxyyy93229973","follower"
"HichkasOfficial","xyahya5581","follower"
"SEVDALIZA","y102334155","follower"
"RghadSaddam","y112250","follower"
"shayagoldoust","yaarghadimi","following"
"tudum","yabudni","follower"
"art","yaburiai","follower"
"jtaimoorazy","yacoobgyacoo","follower"
"BehrouzBoochani","yadewer","follower"
"PahlavanAli","yadg94","follower"
"shayagoldoust","yady134314856","follower"
"habibalkaabi1","yafadian","following"
"k_Mostafavi","yaghoubazizi_","follower"
"shivanegar","yago2610","follower"
"ardeshirpashang","yagtrakt","follower"
"dr_hsamsami","yahan1189945","follower"
"FARNOOSH","yahoofinance","following"
"s","yahoonews","following"
"raminkarimloo","yahoosports","following"
"SeppBlatter","yahoosportuk","following"
"ZanZibaShirazi","yahyaawir","follower"
"shahinnajafi80","yahyagolmoham","follower"
"FarzadFarzin2","yaldamahmoudy","follower"
"PennHistory","yale","follower"
"AzadehEnsha","yalebooks","following"
"BBCKasraNaji","yaleemd","following"
"PardisSabeti","yalegenetics","following"
"PennHistory","yalelibrary","follower"
"AzadehEnsha","yalepress","following"
"BBCKasraNaji","yalesph","following"
"SharghDaily","yamaakmal","follower"
"AlinejadMasih","yamini8612","follower"
"mahdirasuli_ir","yaminpour","follower"
"news","yan135246","follower"
"morimahmoudi","yanakhabarova1","follower"
"AlBayanSports","yandutse123","follower"
"z_al","yanengland","following"
"mr_halloo","yanesari","following"
"neginsh","yanisvaroufakis","following"
"naderi_yeganeh","yannickovich","follower"
"REZAphotography","yanvargis","follower"
"art","yaoilv173868","follower"
"Islam","yaqeeninstitute","follower"
"ardeshirpashang","yaqoubaslani","follower"
"YaraShahidi","yarashahidi isn’t following anyone","following"
"SAghdashloo","yarasociety","following"
"livingintehran","yarbatman","follower"
"iranwire","yariiparviz","following"
"ZanZibaShirazi","yarmhmdys60643","follower"
"ArzhangDavoodi","yaro1373431","follower"
"HosseinRonaghi","yarrahimehdi","following"
"h0d3r","yartia","follower"
"Islam","yasalaam","following"
"Hossein_kanaani","yasaman85996384","follower"
"FarzadFarzin2","yasamin44177334","follower"
"shahram_hds","yasaminbadvi","follower"
"UYI_fa","yasaminsh1386","following"
"SAzmoun","yasaminsharif","following"
"MahdyarAghajani","yashar","following"
"Pey_keshavarzi","yashar30730588","follower"
"tatalioo","yasharroosta896","follower"
"KavehMadani","yasharsoltani","following"
"_iamnaaz_","yashtajane","following"
"sahardolatshahi","yasi1395mohamad","follower"
"HurieMoghadam","yasimoghadam1","follower"
"DanieleRaineri","yasin123ah","following"
"saeid_mohammad_","yasin780769","follower"
"tatalioo","yasinsaiidi","follower"
"AlimbayevYerlan","yasirk9107","follower"
"ummahfilms","yasirqadhi","following"
"hassaninmubarak","yasmeenah_l9","follower"
"kbarzeg","yasna_goli","follower"
"NavidNegahban","yassaminansari","following"
"mahsamrabadi","yassaminem","following"
"TheSayed","yasser_al_saleh","following"
"OAradwinwin","yassi86460","follower"
"taraaghdashloo","yassminakarajah","following"
"21Sahel","yasudajumpei","follower"
"21Sahel","yasudakoichi","follower"
"tcsavunma","yavuz0613523192","follower"
"shamaizadeh","yaya13612000","follower"
"roozbeh_azar","yazdan_yp","follower"
"behdadesfahbod","yazdanpanaha","following"
"FarzadFarzin2","yazdi11228","follower"
"dr_hsamsami","yazdizadr","following"
"sussantweets","ybepib020653","follower"
"BLOGS","ycentyilwa","follower"
"paydar","yearnla49915","follower"
"_iamnaaz_","yeasminkha55339","follower"
"LommelSKOff","yeboahamakwah5","following"
"shahinnajafi80","yechielleiter","following"
"parsapirouzfar","yeganehela29714","follower"
"eyoussefian","yeganehkhodami","follower"
"AliAzimiMusic","yeganira","follower"
"OAradwinwin","yekayal65","follower"
"jadi","yeknunaa","follower"
"livingintehran","yelmjouie","following"
